CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16340,107,1,534.31,0,Champions
16341,25,4,1971.87,0,Champions
16342,75,4,322.41,0,Champions
16343,16,2,328.58,0,Champions
16344,158,1,101.10000000000001,1,At Risk / Churned
16345,44,1,565.46,0,Champions
16347,11,2,847.45,0,Champions
16348,32,7,1415.65,0,Champions
16349,291,1,53.5,1,At Risk / Churned
16350,21,4,1116.47,0,Champions
16351,333,1,153.9,1,At Risk / Churned
16352,18,2,494.44,0,Champions
16353,4,23,6675.71,3,Champions
16354,63,2,395.8,0,Champions
16356,198,3,211.77,1,At Risk / Churned
16357,33,3,658.88,0,Champions
16358,1,4,2027.5,0,Champions
16359,7,9,1750.92,0,Champions
16360,5,6,3450.41,0,Champions
16361,10,4,891.21,0,Champions
16362,32,5,709.99,0,Champions
16363,53,1,109.36000000000001,0,Champions
16364,12,2,705.79,0,Champions
16365,18,9,1540.42,0,Champions
16366,19,1,327.3,0,Champions
16367,37,2,800.67,0,Champions
16368,2,2,479.91,0,Champions
16369,18,3,1545.41,0,Champions
16370,82,4,1301.91,0,Champions
16372,33,2,355.73,0,Champions
16374,66,2,466.73,0,Champions
16376,9,2,974.96,0,Champions
16377,267,1,676.2,1,At Risk / Churned
16378,247,3,362.95,1,At Risk / Churned
16379,4,4,2157.4,0,Champions
16380,61,1,1743.1499999999999,0,Champions
16383,75,2,643.76,0,Champions
16384,90,2,584.5,0,Champions
16385,60,3,554.86,0,Champions
16386,29,2,302.57,0,Champions
16387,323,1,94.36,1,At Risk / Churned
16389,53,4,1382.07,0,Champions
16392,270,1,217.89,1,At Risk / Churned
16393,2,13,3040.96,0,Champions
16394,57,5,1555.34,0,Champions
16395,61,5,1482.06,0,Champions
16398,154,2,1705.8,1,At Risk / Churned
16399,19,2,408.02,0,Champions
16400,95,1,303.93,0,Champions
16401,1,12,4098.32,0,Champions
16402,265,2,293.45,1,At Risk / Churned
16403,312,1,177.5,1,At Risk / Churned
16404,70,1,443.05,0,Champions
16405,302,2,167.25,1,At Risk / Churned
16406,19,1,154.35,0,Champions
16407,13,10,2079.68,0,Champions
16409,36,5,2022.98,0,Champions
16411,19,2,211.7,0,Champions
16412,54,1,135.99,0,Champions
16413,57,1,262.2,0,Champions
16414,22,2,126.25,0,Champions
16415,44,1,200.27,0,Champions
16416,27,3,1051.4,0,Champions
16418,45,3,631.12,0,Champions
16419,113,6,958.71,0,Champions
16422,17,51,34684.4,3,Champions
16423,25,1,346.12,0,Champions
16424,191,1,133.56,1,At Risk / Churned
16425,302,1,302.7,1,At Risk / Churned
16426,2,10,1863.76,0,Champions
16427,263,2,241.06,1,At Risk / Churned
16429,106,1,284.55,0,Champions
16430,57,1,300.85,0,Champions
16431,213,3,623.28,1,At Risk / Churned
16432,64,1,287.4,0,Champions
16433,28,1,184.26,0,Champions
16434,29,7,1511.8,0,Champions
16438,6,5,798.35,0,Champions
16440,8,5,3640.67,0,Champions
16441,67,2,381.2,0,Champions
16442,2,3,609.3,0,Champions
16444,46,4,654.67,0,Champions
16445,34,1,230.51,0,Champions
16446,1,2,168472.5,4,Champions
16447,136,1,255.91,0,Champions
16448,198,1,182.99,1,At Risk / Churned
16449,198,2,707.69,1,At Risk / Churned
16450,150,1,311.92,1,At Risk / Churned
16451,88,1,266.97,0,Champions
16454,45,2,6.9,0,Champions
16455,64,7,1841.18,0,Champions
16456,99,5,2158.18,0,Champions
16457,218,1,208.36,1,At Risk / Churned
16458,3,18,3482.7400000000002,3,Champions
16460,28,3,811.23,0,Champions
16461,178,1,142.92,1,At Risk / Churned
16462,74,3,136.0,0,Champions
16463,21,4,1422.4,0,Champions
16464,20,3,1298.66,0,Champions
16466,34,7,1595.96,0,Champions
16468,74,1,74.9,0,Champions
16469,24,4,625.42,0,Champions
16470,52,4,752.77,0,Champions
16471,275,1,223.95000000000002,1,At Risk / Churned
16473,165,3,316.11,1,At Risk / Churned
16474,7,7,1810.65,0,Champions
16475,88,4,544.3,0,Champions
16477,64,7,2494.46,0,Champions
16478,25,3,331.0,0,Champions
16479,10,2,300.83,0,Champions
16480,76,1,769.29,0,Champions
16482,16,1,220.62,0,Champions
16483,192,1,139.35,1,At Risk / Churned
16484,174,2,404.3,1,At Risk / Churned
16485,77,1,363.65,0,Champions
16488,33,3,498.8,0,Champions
16491,47,1,731.5,0,Champions
16493,80,4,1351.63,0,Champions
16494,297,1,826.53,1,At Risk / Churned
16495,3,3,648.26,0,Champions
16496,9,3,1599.52,0,Champions
16497,50,6,2965.69,0,Champions
16498,161,2,100.97,1,At Risk / Churned
16499,360,2,365.45,1,At Risk / Churned
16500,5,6,400.86,0,Champions
16503,107,4,1431.93,0,Champions
16504,25,1,465.88,0,Champions
16505,32,1,777.6,0,Champions
16506,20,2,90.30000000000001,0,Champions
16509,297,1,363.7,1,At Risk / Churned
16510,372,1,248.1,1,At Risk / Churned
16511,22,3,918.33,0,Champions
16513,5,4,874.59,0,Champions
16515,52,5,1624.14,0,Champions
16516,30,1,101.69999999999999,0,Champions
16517,277,1,162.7,1,At Risk / Churned
16518,61,2,484.32,0,Champions
16519,25,2,215.07999999999998,0,Champions
16520,186,3,1046.57,1,At Risk / Churned
16523,2,21,9418.470000000001,3,Champions
16525,2,26,13027.45,3,Champions
16526,172,1,290.36,1,At Risk / Churned
16527,81,1,228.06,0,Champions
16528,4,1,244.41,0,Champions
16529,190,1,455.25,1,At Risk / Churned
16531,22,7,1244.59,0,Champions
16532,18,3,6748.8,0,Champions
16533,19,3,1082.81,0,Champions
16535,5,1,593.75,0,Champions
16536,110,1,548.12,0,Champions
16539,3,4,1388.81,0,Champions
16542,54,1,119.62,0,Champions
16545,165,1,339.3,1,At Risk / Churned
16546,291,2,787.15,1,At Risk / Churned
16549,10,10,4034.9,0,Champions
16550,109,5,2298.97,0,Champions
16551,96,3,922.12,0,Champions
16552,243,2,379.73,1,At Risk / Churned
16553,163,12,5719.82,0,Champions
16554,42,3,837.1,0,Champions
16555,35,2,285.89,0,Champions
16556,67,7,3313.79,0,Champions
16557,24,2,281.85,0,Champions
16558,1,20,8338.49,3,Champions
16560,27,2,841.41,0,Champions
16561,6,2,511.12,0,Champions
16563,54,1,1077.74,0,Champions
16565,364,1,173.7,1,At Risk / Churned
16566,15,5,614.66,0,Champions
16567,194,2,865.6,1,At Risk / Churned
16569,3,1,124.2,0,Champions
16570,15,10,3738.4,0,Champions
16571,27,3,1421.69,0,Champions
16572,127,3,1009.6,0,Champions
16573,85,2,663.61,0,Champions
16574,71,1,451.44,0,Champions
16581,183,1,105.84,1,At Risk / Churned
16582,113,1,313.62,0,Champions
16583,374,1,233.45,1,At Risk / Churned
16584,80,2,936.08,0,Champions
16586,249,1,463.95,1,At Risk / Churned
16587,232,1,225.15,1,At Risk / Churned
16589,71,3,459.24,0,Champions
16591,69,1,213.5,0,Champions
16592,4,16,4113.68,3,Champions
16593,51,3,330.03,0,Champions
16594,75,1,181.09,0,Champions
16595,61,1,360.16,0,Champions
16596,16,2,250.15,0,Champions
16597,4,1,90.04,0,Champions
16598,286,1,145.04999999999998,1,At Risk / Churned
16600,4,6,813.52,0,Champions
16601,41,1,242.7,0,Champions
16602,36,1,528.08,0,Champions
16603,75,2,482.47,0,Champions
16607,18,14,3347.71,0,Champions
16609,15,7,5493.46,0,Champions
16610,219,1,75.66,1,At Risk / Churned
16611,186,1,129.49,1,At Risk / Churned
16612,33,4,1187.66,0,Champions
16613,70,1,618.59,0,Champions
16614,183,1,506.19,1,At Risk / Churned
16616,15,2,500.42,0,Champions
16617,236,1,151.85,1,At Risk / Churned
16618,31,5,2647.59,0,Champions
16619,264,1,226.21,1,At Risk / Churned
16620,4,2,178.96,0,Champions
16621,52,4,813.48,0,Champions
16623,246,1,129.45,1,At Risk / Churned
16624,81,2,810.5699999999999,0,Champions
16625,275,1,333.08,1,At Risk / Churned
16626,1,17,4413.1,3,Champions
16627,79,1,322.8,0,Champions
16628,30,5,2188.05,0,Champions
16629,74,2,408.63,0,Champions
16633,17,6,2883.1,0,Champions
16634,223,2,217.9,1,At Risk / Churned
16637,32,4,1154.47,0,Champions
16638,23,10,1680.72,0,Champions
16639,31,3,1257.51,0,Champions
16641,106,1,231.10000000000002,0,Champions
16642,5,2,688.33,0,Champions
16643,246,1,487.51,1,At Risk / Churned
16644,178,2,833.78,1,At Risk / Churned
16647,170,2,214.06,1,At Risk / Churned
16648,43,1,290.65999999999997,0,Champions
16650,72,1,518.42,0,Champions
16652,59,7,6773.97,0,Champions
16653,16,2,1212.66,0,Champions
16654,141,4,601.27,0,Champions
16655,18,6,3789.52,0,Champions
16656,22,15,8625.8,3,Champions
16657,10,4,874.43,0,Champions
16658,368,1,123.24,1,At Risk / Churned
16659,189,1,39.12,1,At Risk / Churned
16660,16,4,1267.6499999999999,0,Champions
16665,362,1,135.39999999999998,1,At Risk / Churned
16666,19,1,118.98,0,Champions
16667,68,2,567.1800000000001,0,Champions
16668,15,6,306.71999999999997,0,Champions
16669,24,3,1348.88,0,Champions
16670,17,11,4095.9,0,Champions
16671,28,3,1692.27,0,Champions
16672,2,20,8134.9400000000005,3,Champions
16674,55,2,304.24,0,Champions
16676,34,4,1592.1200000000001,0,Champions
16678,3,12,3109.99,0,Champions
16679,366,1,129.75,1,At Risk / Churned
16680,43,1,183.7,0,Champions
16681,73,6,1770.34,0,Champions
16682,5,5,1028.0,0,Champions
16684,4,28,66653.56,3,Champions
16685,61,2,324.24,0,Champions
16686,47,7,2959.88,0,Champions
16688,1,4,1260.86,0,Champions
16689,76,2,422.59999999999997,0,Champions
16690,72,2,225.57999999999998,0,Champions
16692,256,2,1276.0,1,At Risk / Churned
16693,69,2,477.86,0,Champions
16696,135,4,657.9000000000001,0,Champions
16697,241,1,112.75,1,At Risk / Churned
16698,227,2,1998.0,1,At Risk / Churned
16700,9,13,5076.55,0,Champions
16701,9,13,5398.3,0,Champions
16705,1,20,14034.99,3,Champions
16706,37,3,531.35,0,Champions
16708,46,1,656.63,0,Champions
16709,85,5,3029.87,0,Champions
16710,19,10,2467.99,0,Champions
16711,3,5,1651.03,0,Champions
16712,9,11,3611.31,0,Champions
16713,19,15,6910.78,3,Champions
16714,219,3,1129.06,1,At Risk / Churned
16715,78,1,301.71999999999997,0,Champions
16716,267,2,901.2,1,At Risk / Churned
16717,24,6,3843.08,0,Champions
16718,369,1,606.0500000000001,1,At Risk / Churned
16719,15,7,1770.22,0,Champions
16720,26,1,152.95,0,Champions
16721,262,1,292.47,1,At Risk / Churned
16722,17,13,4730.81,0,Champions
16723,91,2,576.4,0,Champions
16725,302,7,758.27,1,At Risk / Churned
16726,26,5,1358.74,0,Champions
16727,364,1,256.32,1,At Risk / Churned
16728,46,4,1048.28,0,Champions
16729,38,21,7205.33,3,Champions
16730,52,3,743.11,0,Champions
16732,32,1,603.75,0,Champions
16734,52,3,646.76,0,Champions
16735,79,5,2247.41,0,Champions
16737,53,1,417.59999999999997,0,Champions
16738,298,1,3.75,1,At Risk / Churned
16739,177,1,323.0,1,At Risk / Churned
16742,47,1,464.9,0,Champions
16743,29,7,2213.13,0,Champions
16744,11,7,1291.91,0,Champions
16745,87,17,7180.7,3,Champions
16746,5,18,6680.11,3,Champions
16747,38,2,836.06,0,Champions
16748,18,5,1515.9,0,Champions
16750,45,5,623.93,0,Champions
16751,31,1,1764.72,0,Champions
16752,373,1,207.5,1,At Risk / Churned
16753,58,1,223.92000000000002,0,Champions
16754,372,1,2002.4,1,At Risk / Churned
16755,114,3,1475.43,0,Champions
16756,215,1,239.4,1,At Risk / Churned
16757,319,1,106.83000000000001,1,At Risk / Churned
16758,65,1,369.34000000000003,0,Champions
16759,8,3,789.79,0,Champions
16761,97,1,316.62,0,Champions
16762,20,3,1207.24,0,Champions
16763,199,1,611.85,1,At Risk / Churned
16764,4,13,2790.9500000000003,0,Champions
16765,294,1,34.0,1,At Risk / Churned
16766,273,2,1145.6,1,At Risk / Churned
16767,31,11,5575.56,0,Champions
16768,48,3,478.09000000000003,0,Champions
16769,260,1,361.54,1,At Risk / Churned
16770,58,5,757.1,0,Champions
16771,33,5,2242.61,0,Champions
16773,57,1,171.59,0,Champions
16774,68,4,661.52,0,Champions
16775,10,11,1691.51,0,Champions
16776,60,1,371.54,0,Champions
16777,80,2,222.62,0,Champions
16778,74,2,245.94,0,Champions
16779,2,22,10611.720000000001,3,Champions
16780,100,2,422.24,0,Champions
16781,372,1,311.25,1,At Risk / Churned
16782,10,13,2267.9500000000003,0,Champions
16784,20,1,107.6,0,Champions
16788,123,2,594.39,0,Champions
16789,8,1,80.8,0,Champions
16790,4,6,1545.6200000000001,0,Champions
16791,29,7,1705.78,0,Champions
16792,282,2,110.38000000000001,1,At Risk / Churned
16793,57,1,243.84,0,Champions
16794,1,10,1196.5,0,Champions
16795,365,1,414.88,1,At Risk / Churned
16796,89,1,305.62,0,Champions
16800,11,1,1162.65,0,Champions
16801,163,4,1594.23,1,At Risk / Churned
16803,65,1,332.3,0,Champions
16804,23,3,536.99,0,Champions
16805,174,2,460.59,1,At Risk / Churned
16806,103,4,762.16,0,Champions
16807,143,3,1121.59,0,Champions
16808,99,2,288.42,0,Champions
16809,23,5,914.69,0,Champions
16810,192,1,309.54,1,At Risk / Churned
16811,5,2,547.07,0,Champions
16812,361,1,479.35,1,At Risk / Churned
16813,8,10,1652.18,0,Champions
16814,14,21,6416.7,3,Champions
16816,103,4,417.06,0,Champions
16817,3,9,1604.75,0,Champions
16818,11,11,3349.57,0,Champions
16820,96,1,497.61,0,Champions
16823,227,1,358.38,1,At Risk / Churned
16824,16,2,460.64,0,Champions
16825,39,2,775.1800000000001,0,Champions
16826,51,1,341.7,0,Champions
16828,93,2,128.5,0,Champions
16829,157,1,197.22,1,At Risk / Churned
16830,39,1,325.91,0,Champions
16832,184,3,199.15,1,At Risk / Churned
16833,1,4,1106.53,0,Champions
16834,228,1,413.46,1,At Risk / Churned
16835,128,2,180.85,0,Champions
16836,40,2,251.87,0,Champions
16837,31,11,3170.98,0,Champions
16838,197,2,588.85,1,At Risk / Churned
16839,9,34,16594.35,3,Champions
16841,37,6,1869.82,0,Champions
16842,101,3,1264.19,0,Champions
16843,43,16,10196.57,3,Champions
16846,50,1,214.32,0,Champions
16847,43,1,193.44,0,Champions
16848,53,1,281.42,0,Champions
16849,187,1,124.57,1,At Risk / Churned
16850,334,1,332.41,1,At Risk / Churned
16851,4,3,342.45,0,Champions
16852,10,2,144.91000000000003,0,Champions
16855,24,2,328.4,0,Champions
16856,15,1,35.400000000000006,0,Champions
16858,369,1,375.69000000000005,1,At Risk / Churned
16859,145,2,747.81,0,Champions
16861,60,2,173.76,0,Champions
16863,31,2,502.8,0,Champions
16866,141,3,207.73999999999998,0,Champions
16869,23,4,817.12,0,Champions
16871,22,6,2812.34,0,Champions
16872,77,3,680.02,0,Champions
16873,5,6,7123.62,0,Champions
16875,67,5,2095.53,0,Champions
16877,12,6,846.62,0,Champions
16878,84,1,13.3,0,Champions
16880,31,7,1491.43,0,Champions
16881,67,1,432.0,0,Champions
16882,67,3,705.12,0,Champions
16883,187,2,272.48,1,At Risk / Churned
16884,38,2,429.84000000000003,0,Champions
16885,15,3,450.41,0,Champions
16887,35,1,192.32999999999998,0,Champions
16889,195,3,1578.67,1,At Risk / Churned
16891,2,5,742.43,0,Champions
16892,1,5,518.19,0,Champions
16893,367,1,145.93,1,At Risk / Churned
16895,65,1,202.27,0,Champions
16897,299,2,289.78,1,At Risk / Churned
16898,26,3,501.03,0,Champions
16899,8,6,1271.06,0,Champions
16900,17,3,887.11,0,Champions
16902,116,1,1706.88,0,Champions
16903,29,1,363.2,0,Champions
16904,4,16,3653.75,3,Champions
16905,5,7,3037.6,0,Champions
16906,82,4,559.59,0,Champions
16907,29,5,928.76,0,Champions
16909,72,1,379.14,0,Champions
16910,4,8,1508.96,0,Champions
16912,29,11,2555.58,0,Champions
16913,290,1,113.44,1,At Risk / Churned
16914,36,1,183.76,0,Champions
16915,9,6,621.6800000000001,0,Champions
16916,24,2,562.41,0,Champions
16917,277,1,391.52,1,At Risk / Churned
16918,50,6,1068.82,0,Champions
16919,156,11,2592.25,0,Champions
16921,61,1,154.18,0,Champions
16923,12,19,7069.08,3,Champions
16924,21,3,829.89,0,Champions
16926,371,1,230.25,1,At Risk / Churned
16927,116,3,543.05,0,Champions
16928,80,17,2814.7,3,Champions
16929,4,7,1295.39,0,Champions
16930,26,3,378.89,0,Champions
16931,5,21,4554.87,3,Champions
16932,53,1,150.23000000000002,0,Champions
16933,1,2,563.23,0,Champions
16934,55,2,931.03,0,Champions
16936,26,1,261.9,0,Champions
16938,9,4,2711.6800000000003,0,Champions
16940,52,3,3049.88,0,Champions
16942,13,9,1904.99,0,Champions
16943,212,3,816.73,1,At Risk / Churned
16945,22,19,4345.5,3,Champions
16947,236,1,406.48,1,At Risk / Churned
16948,139,3,435.02,0,Champions
16949,4,6,1286.27,0,Champions
16950,57,3,1178.56,0,Champions
16951,135,3,1277.75,0,Champions
16952,109,2,167.61,0,Champions
16953,30,1,20.8,0,Champions
16954,1,9,2085.08,0,Champions
16955,185,4,518.67,1,At Risk / Churned
16956,18,1,308.74,0,Champions
16957,239,2,416.64,1,At Risk / Churned
16959,87,1,117.35000000000001,0,Champions
16960,39,3,507.05,0,Champions
16961,116,1,234.17,0,Champions
16963,187,1,110.55000000000001,1,At Risk / Churned
16965,227,1,201.19,1,At Risk / Churned
16966,8,7,2154.97,0,Champions
16967,189,1,319.02,1,At Risk / Churned
16968,4,2,439.43,0,Champions
16969,39,3,650.41,0,Champions
16971,38,1,357.21,0,Champions
16976,267,1,251.51999999999998,1,At Risk / Churned
16978,78,1,344.33,0,Champions
16979,4,6,1852.0,0,Champions
16980,255,2,1028.46,1,At Risk / Churned
16982,61,1,384.06,0,Champions
16983,13,7,1905.87,0,Champions
16984,88,2,4459.52,0,Champions
16985,17,10,5464.12,0,Champions
16986,30,2,1873.2,0,Champions
16987,3,7,1616.8,0,Champions
16988,5,1,126.12,0,Champions
16989,7,6,1133.25,0,Champions
16990,219,1,179.0,1,At Risk / Churned
16992,11,5,1614.31,0,Champions
16996,30,6,1456.96,0,Champions
16997,288,3,702.0,1,At Risk / Churned
16998,150,4,295.0,1,At Risk / Churned
16999,23,2,484.82,0,Champions
17001,1,11,3989.57,0,Champions
17002,86,3,1493.73,0,Champions
17004,46,2,1312.1399999999999,0,Champions
17006,5,4,781.78,0,Champions
17007,51,6,889.9300000000001,0,Champions
17010,18,1,195.36,0,Champions
17011,30,1,270.9,0,Champions
17014,8,3,583.4300000000001,0,Champions
17015,29,3,1838.6100000000001,0,Champions
17017,3,20,8694.26,3,Champions
17018,41,2,920.1,0,Champions
17019,11,4,1258.08,0,Champions
17022,31,1,71.0,0,Champions
17024,45,3,95.85,0,Champions
17025,61,3,357.77,0,Champions
17026,185,2,154.82999999999998,1,At Risk / Churned
17027,79,6,877.5600000000001,0,Champions
17029,111,2,716.0,0,Champions
17030,64,1,146.87,0,Champions
17031,12,2,380.35,0,Champions
17033,86,3,1030.14,0,Champions
17034,16,3,745.52,0,Champions
17035,246,2,433.53000000000003,1,At Risk / Churned
17037,88,1,1267.32,0,Champions
17038,30,1,112.4,0,Champions
17040,138,1,449.73,0,Champions
17041,27,3,1071.49,0,Champions
17042,3,5,1036.58,0,Champions
17043,32,4,1735.18,0,Champions
17044,25,1,948.48,0,Champions
17045,113,3,339.44,0,Champions
17046,157,1,642.02,1,At Risk / Churned
17047,85,3,1100.9,0,Champions
17048,118,3,925.35,0,Champions
17049,3,9,5655.03,0,Champions
17050,96,6,3185.64,0,Champions
17051,194,1,240.89000000000001,1,At Risk / Churned
17052,28,1,399.09,0,Champions
17053,131,1,498.48,0,Champions
17054,28,5,1356.33,0,Champions
17058,82,3,1179.89,0,Champions
17059,30,5,3080.39,0,Champions
17060,266,1,234.24,1,At Risk / Churned
17061,74,11,5232.2300000000005,0,Champions
17062,314,4,533.33,1,At Risk / Churned
17063,21,7,1461.14,0,Champions
17064,59,3,855.45,0,Champions
17068,12,21,4552.14,3,Champions
17069,28,9,2709.7000000000003,0,Champions
17070,114,1,304.24,0,Champions
17071,28,9,2429.03,0,Champions
17073,18,4,1446.09,0,Champions
17075,18,4,834.12,0,Champions
17076,36,3,841.0799999999999,0,Champions
17078,36,2,378.2,0,Champions
17079,78,1,118.80000000000001,0,Champions
17080,22,2,287.62,0,Champions
17081,25,2,288.91,0,Champions
17082,33,2,2003.85,0,Champions
17083,109,3,1405.78,0,Champions
17084,35,2,2747.9900000000002,0,Champions
17085,123,5,1562.4,0,Champions
17086,7,6,2050.08,0,Champions
17088,28,4,1991.01,0,Champions
17090,4,7,1974.65,0,Champions
17091,3,9,3827.76,0,Champions
17092,50,4,1774.03,0,Champions
17094,322,1,302.0,1,At Risk / Churned
17095,23,3,1324.16,0,Champions
17096,15,4,1022.13,0,Champions
17097,2,8,954.42,0,Champions
17100,18,2,971.74,0,Champions
17101,10,4,1621.73,0,Champions
17102,262,1,25.5,1,At Risk / Churned
17105,159,2,665.78,1,At Risk / Churned
17107,33,6,10797.48,0,Champions
17109,29,6,881.29,0,Champions
17110,165,1,163.29999999999998,1,At Risk / Churned
17111,47,1,231.61,0,Champions
17114,6,8,801.12,0,Champions
17115,8,3,837.5,0,Champions
17117,288,1,116.19999999999999,1,At Risk / Churned
17118,318,1,157.02,1,At Risk / Churned
17119,3,2,606.91,0,Champions
17120,233,1,307.46,1,At Risk / Churned
17122,119,1,138.32,0,Champions
17123,162,1,345.29999999999995,1,At Risk / Churned
17124,185,1,294.24,1,At Risk / Churned
17125,50,1,230.5,0,Champions
17126,152,5,989.45,1,At Risk / Churned
17128,335,1,157.09,1,At Risk / Churned
17131,5,5,2463.17,0,Champions
17133,16,7,4892.240000000001,0,Champions
17134,107,2,413.2,0,Champions
17135,16,7,1139.73,0,Champions
17138,276,1,380.5,1,At Risk / Churned
17139,16,12,10650.77,3,Champions
17140,247,1,454.12,1,At Risk / Churned
17142,239,1,579.0,1,At Risk / Churned
17144,1,2,984.57,0,Champions
17146,106,3,749.78,0,Champions
17147,23,4,1714.59,0,Champions
17148,52,1,124.88,0,Champions
17152,195,3,1689.5,1,At Risk / Churned
17153,24,1,213.78,0,Champions
17154,75,1,329.34,0,Champions
17155,18,2,251.70000000000002,0,Champions
17157,8,2,319.0,0,Champions
17158,32,3,1266.97,0,Champions
17159,22,3,1538.88,0,Champions
17160,31,6,3518.03,0,Champions
17162,29,10,1715.46,0,Champions
17163,22,2,293.1,0,Champions
17164,33,7,2467.35,0,Champions
17165,284,1,158.68,1,At Risk / Churned
17166,39,2,206.34,0,Champions
17169,58,2,835.78,0,Champions
17171,289,1,224.91,1,At Risk / Churned
17172,79,1,317.76,0,Champions
17173,5,8,3766.6,0,Champions
17174,218,1,59.9,1,At Risk / Churned
17175,44,4,1443.69,0,Champions
17176,202,1,306.13,1,At Risk / Churned
17179,178,3,711.79,1,At Risk / Churned
17180,56,4,783.97,0,Champions
17181,57,2,239.92000000000002,0,Champions
17183,8,6,3347.31,0,Champions
17186,47,2,144.0,0,Champions
17187,227,1,203.95,1,At Risk / Churned
17188,11,7,2474.23,0,Champions
17189,106,2,383.75,0,Champions
17190,59,2,444.74,0,Champions
17191,28,7,2093.68,0,Champions
17193,36,7,1699.3000000000002,0,Champions
17194,274,2,262.62,1,At Risk / Churned
17197,30,1,1013.01,0,Champions
17198,24,3,692.22,0,Champions
17201,54,1,289.78,0,Champions
17203,36,6,3560.08,0,Champions
17204,175,4,1564.56,1,At Risk / Churned
17205,54,1,384.08,0,Champions
17206,53,1,204.24,0,Champions
17211,27,8,2317.2200000000003,0,Champions
17212,253,1,226.85,1,At Risk / Churned
17213,40,7,2781.23,0,Champions
17214,60,6,1059.1200000000001,0,Champions
17217,234,1,113.5,1,At Risk / Churned
17218,4,10,1951.97,0,Champions
17219,32,1,114.23,0,Champions
17220,24,14,3187.55,0,Champions
17221,7,2,334.48,0,Champions
17222,65,1,328.65,0,Champions
17223,310,2,416.89,1,At Risk / Churned
17226,309,1,393.49,1,At Risk / Churned
17227,19,6,939.32,0,Champions
17228,16,8,1906.09,0,Champions
17229,96,2,318.76,0,Champions
17230,264,8,3638.41,1,At Risk / Churned
17231,12,10,3124.72,0,Champions
17232,3,2,417.77,0,Champions
17233,35,1,190.88,0,Champions
17234,183,1,149.89000000000001,1,At Risk / Churned
17235,25,2,550.06,0,Champions
17236,13,6,916.13,0,Champions
17237,11,2,314.69,0,Champions
17238,3,17,3719.1,3,Champions
17239,313,1,382.5,1,At Risk / Churned
17242,108,2,1135.04,0,Champions
17243,1,26,8540.05,3,Champions
17244,53,1,954.9,0,Champions
17245,205,1,171.45,1,At Risk / Churned
17247,15,1,280.09000000000003,0,Champions
17248,120,1,318.65,0,Champions
17250,4,2,381.97,0,Champions
17251,363,1,269.83,1,At Risk / Churned
17252,117,2,348.91,0,Champions
17253,18,1,178.26,0,Champions
17254,5,2,271.19,0,Champions
17255,41,2,291.48,0,Champions
17256,107,2,240.0,0,Champions
17259,148,2,581.23,1,At Risk / Churned
17262,52,5,1253.3600000000001,0,Champions
17263,208,1,63.440000000000005,1,At Risk / Churned
17265,139,2,550.01,0,Champions
17266,2,3,296.58,0,Champions
17267,127,2,317.2,0,Champions
17268,108,4,763.64,0,Champions
17272,42,4,2148.63,0,Champions
17274,35,1,107.82,0,Champions
17277,228,2,1065.3500000000001,1,At Risk / Churned
17278,241,1,246.04,1,At Risk / Churned
17279,58,1,187.82999999999998,0,Champions
17282,130,3,1685.46,0,Champions
17284,60,6,1647.48,0,Champions
17286,22,1,151.37,0,Champions
17287,26,7,1049.06,0,Champions
17288,9,7,1417.63,0,Champions
17289,32,3,931.02,0,Champions
17290,4,2,513.01,0,Champions
17291,308,1,550.8000000000001,1,At Risk / Churned
17293,8,9,1854.06,0,Champions
17295,29,3,547.0,0,Champions
17297,17,1,128.18,0,Champions
17298,101,2,498.42,0,Champions
17299,12,4,656.61,0,Champions
17301,21,1,163.24,0,Champions
17302,15,5,1135.63,0,Champions
17303,361,1,250.04,1,At Risk / Churned
17306,11,19,8631.31,3,Champions
17309,95,1,82.75,0,Champions
17311,78,2,1384.85,0,Champions
17312,139,3,644.3,0,Champions
17313,31,1,2328.84,0,Champions
17314,25,8,2527.92,0,Champions
17315,2,38,6281.23,3,Champions
17317,46,3,2600.34,0,Champions
17320,100,3,1200.6200000000001,0,Champions
17321,8,2,657.16,0,Champions
17323,15,7,906.52,0,Champions
17324,18,4,986.48,0,Champions
17325,280,1,96.8,1,At Risk / Churned
17329,14,2,523.11,0,Champions
17330,23,2,363.9,0,Champions
17331,124,1,175.2,0,Champions
17333,86,1,494.25,0,Champions
17334,302,2,307.02,1,At Risk / Churned
17337,151,4,1981.06,1,At Risk / Churned
17338,17,8,6493.54,0,Champions
17339,94,2,243.36,0,Champions
17340,30,11,12353.29,3,Champions
17341,157,3,682.29,1,At Risk / Churned
17343,355,1,193.64,1,At Risk / Churned
17344,46,1,157.62,0,Champions
17345,15,4,519.6899999999999,0,Champions
17346,4,15,2622.88,3,Champions
17347,86,1,228.96,0,Champions
17348,15,5,1156.6,0,Champions
17349,179,1,98.25,1,At Risk / Churned
17350,8,4,1281.32,0,Champions
17351,36,3,587.15,0,Champions
17353,129,2,1740.0,0,Champions
17354,51,1,1393.06,0,Champions
17356,312,1,178.22,1,At Risk / Churned
17357,24,2,384.39,0,Champions
17358,303,2,360.81,1,At Risk / Churned
17359,11,1,127.86,0,Champions
17360,17,3,568.24,0,Champions
17361,49,3,488.2,0,Champions
17362,239,2,312.23,1,At Risk / Churned
17364,1,11,4462.68,0,Champions
17365,13,8,4767.36,0,Champions
